Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,MATERIAL,1,1,1,Shield_Part_Material_Anshin_02_Uncommon,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,RARITY,1,1,1,Shield_Part_Rarity_Anshin_03_Rare,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,MATERIAL,1,1,1,Shield_Part_Material_Anshin_03_Rare,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,BODY,1,1,1,Shield_Part_Body_01_Anshin,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,RARITY,1,1,1,Shield_Part_Rarity_Anshin_04_VeryRare,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Anshin,04/Very Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
