Name,Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Axe_SnakeStick,,Named Melee Weapon,Balance_M_Axe_SnakeStick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_05,,
Axe_SnakeStick,,Named Melee Weapon,Balance_M_Axe_SnakeStick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_06,,
Axe_SnakeStick,,Named Melee Weapon,Balance_M_Axe_SnakeStick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_07,,
Axe_SnakeStick,,Named Melee Weapon,Balance_M_Axe_SnakeStick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_08,"Part_M_Axe_Ele_Cryo, Part_M_Axe_Ele_Dark, Part_M_Axe_Ele_Fire, Part_M_Axe_Ele_Poison, Part_M_Axe_Ele_Shock",
Axe_SnakeStick,,Named Melee Weapon,Balance_M_Axe_SnakeStick,RARITY,1,1,1,Part_M_Axe_05_Legendary,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,BODY,1,1,1,Part_M_Blunt_Blade_Fish,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,ELEMENT,0,1,1,Part_M_Blunt_Ele_Poison,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,BLADE,1,2,1,Part_M_Blunt_Blade_Fish_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,BLADE,1,2,1,Part_M_Blunt_Blade_Fish_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_Fish,,Named Melee Weapon,Balance_M_Blunt_Fish,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BODY,1,1,1,Part_M_Blunt_FryingPan,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,ELEMENT,0,1,1,Part_M_Blunt_Ele_Dark,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,ELEMENT,0,1,1,Part_M_Blunt_Ele_Cryo,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,ELEMENT,0,1,1,Part_M_Blunt_Ele_Fire,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,ELEMENT,0,1,1,Part_M_Blunt_Ele_Shock,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,ELEMENT,0,1,1,Part_M_Blunt_Ele_Poison,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_01_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_01_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_02_B,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_02_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,BLADE,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_FryingPan,,Named Melee Weapon,Balance_M_Blunt_FryingPan,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,BODY,1,1,1,Part_Blunt_LeChancesLastLeg,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Dark,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Cryo,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Fire,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Shock,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Poison,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,BLADE,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,BLADE,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_LeChancesLastLeg,,Named Melee Weapon,Balance_M_Blunt_LeChancesLastLeg,RARITY,1,1,1,Part_M_Blunt_03_Rare,,
Blunt_Minstrel,,Named Melee Weapon,Balance_M_Blunt_Minstrel,BODY,1,1,1,Part_M_Blunt_Minstrel,,
Blunt_Minstrel,,Named Melee Weapon,Balance_M_Blunt_Minstrel,BLADE,1,1,1,Part_M_Blunt_Blade_Minstrel_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Blunt_Minstrel,,Named Melee Weapon,Balance_M_Blunt_Minstrel,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_Minstrel,,Named Melee Weapon,Balance_M_Blunt_Minstrel,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06_Mission,,
Blunt_Minstrel,,Named Melee Weapon,Balance_M_Blunt_Minstrel,RARITY,1,1,1,Part_M_Blunt_03_Rare,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,BODY,1,1,1,Part_M_Blunt_PegLeg,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Dark,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Cryo,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Fire,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Shock,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,ELEMENT,0,1,1,Part_M_Blunt_Ele_Poison,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,BLADE,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,BLADE,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Blunt_PegLeg,,Named Melee Weapon,Balance_M_Blunt_PegLeg,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,BODY,1,1,1,Part_M_Blunt_Pincushion,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,ELEMENT,0,1,1,Part_M_Blunt_Ele_Dark,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,ELEMENT,0,1,1,Part_M_Blunt_Ele_Cryo,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,ELEMENT,0,1,1,Part_M_Blunt_Ele_Fire,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,ELEMENT,0,1,1,Part_M_Blunt_Ele_Shock,,
Blunt_Pincushion,,Named Melee Weapon,Balance_M_Blunt_Pincushion,ELEMENT,0,1,1,Part_M_Blunt_Ele_Poison,,
