Name,Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,Body,1,1,1,Part_SM_Cast_Simple,,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,DELIVERY,1,1,1,Part_SM_LightningBlast_Simple,Part_SM_Cast_Simple,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,SPELL MOD,1,1,1,Part_SM_LightningBlast_Mod_01,"Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Simple",
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,SPELL ENHANCEMENT,3,3,1,Part_SM_Enh_CritDamage_Unique,,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,SPELL ENHANCEMENT,3,3,1,Part_SM_Enh_CritDamage_Unique,,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,SPELL ENHANCEMENT,3,3,1,Part_SM_Enh_CritDamage_Unique,,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,RARITY,1,1,1,Part_SM_Rarity_04_VeryRare,,
AncientPowers,,Named Spell,Balance_Spell_AncientPowers_v3,MATERIAL,1,1,1,Part_SM_Material_04_VeryRare,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,Body,1,1,1,Part_SM_Cast_Simple,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,DELIVERY,1,1,1,Part_SM_ArcaneBolt,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CooldownRate_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CooldownRate_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CooldownRate_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_Radius_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_Radius_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_Radius_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_SpellDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_SpellDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusChance_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusDamage_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_ExtraProjectiles_Unique,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,ELEMENT,1,1,1,Part_SM_Element_Cold,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,ELEMENT,1,1,1,Part_SM_Element_Dark,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_05_Fire, Part_SM_Hydra_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,RARITY,1,1,1,Part_SM_Rarity_05_Legendary,,
ArcaneBolt,,Named Spell,Balance_Spell_ArcaneBolt,MATERIAL,1,1,1,Part_SM_Material_ArcaneBolt,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,Body,1,1,1,Part_SM_Cast_Channel,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,DELIVERY,1,1,1,Part_SM_Barrelmaker,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CooldownRate_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CooldownRate_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CooldownRate_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_Radius_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_Radius_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_Radius_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_SpellDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_SpellDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusChance_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusDamage_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,ELEMENT,1,1,1,Part_SM_Element_Dark,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_05_Fire, Part_SM_Hydra_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,ELEMENT,1,1,1,Part_SM_Element_Cold,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,ELEMENT,1,1,1,Part_SM_Element_Fire,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_05_Dark, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple"
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,ELEMENT,1,1,1,Part_SM_Element_Poison,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_Meteor_Simple"
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,RARITY,1,1,1,Part_SM_Rarity_05_Legendary,,
Barrelmaker,,Named Spell,Balance_Spell_Barrelmaker,MATERIAL,1,1,1,Part_SM_Material_Barrelmaker,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,Body,1,1,1,Part_SM_Cast_Self,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,DELIVERY,1,1,1,Part_SM_Buffmeister,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,LEGENDARY AUG,2,2,1,Part_Buffmeister_Melee,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,LEGENDARY AUG,2,2,1,Part_Buffmeister_Ability,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,LEGENDARY AUG,2,2,1,Part_Buffmeister_Gun,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,LEGENDARY AUG,2,2,1,Part_Buffmeister_Spell,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.9,Part_SM_Enh_SpellDamage_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_SpellDamage_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellDamage_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CooldownRate_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CooldownRate_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CooldownRate_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.2,Part_SM_Enh_SpellCharges_Unique,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_Duration,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_Duration,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_Duration,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple, Part_SM_Meteor_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,ELEMENT,1,1,1,Part_SM_Element_Cold,,"Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,ELEMENT,1,1,1,Part_SM_Element_Dark,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_03, Part_SM_Fireball_Mod_05_Fire, Part_SM_Hydra_Simple, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,ELEMENT,1,1,1,Part_SM_Element_Fire,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_Fireball_Mod_05_Dark, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_MagicMissile_Channel, Part_SM_MagicMissile_Repeat, Part_SM_MagicMissile_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,ELEMENT,1,1,1,Part_SM_Element_Poison,,"Part_SM_CircleOfProtection_SelfCast, Part_SM_ElementalHawk_Channel, Part_SM_ElementalHawk_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_LightningBlast_Channel, Part_SM_LightningBlast_Repeat, Part_SM_LightningBlast_Simple, Part_SM_Meteor_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,RARITY,1,1,1,Part_SM_Rarity_05_Legendary,,
Buffmeister,,Named Spell,Balance_Spell_Buffmeister,MATERIAL,1,1,1,Part_SM_Material_Buffmeister,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,Body,1,1,1,Part_SM_Cast_Simple,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,DELIVERY,1,1,1,Part_SM_Dazzler,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CooldownRate_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CooldownRate_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CooldownRate_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_CritDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_CritDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_CritDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_SpellDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_SpellDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusChance_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,1,Part_SM_Enh_StatusDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.7,Part_SM_Enh_StatusDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_StatusDamage_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_SpellCharges_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,SPELL ENHANCEMENT,2,3,0.5,Part_SM_Enh_ExtraProjectiles_Unique,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,ELEMENT,1,1,1,Part_SM_Element_Shock,,"Part_SM_Eruption_Channel, Part_SM_Eruption_Repeating, Part_SM_Eruption_SelfCast, Part_SM_Eruption_Simple, Part_SM_Fireball_Channel, Part_SM_Fireball_Repeat, Part_SM_Fireball_Simple, Part_SM_Fissure_Self, Part_SM_IceSpike_Repeat, Part_SM_IceSpike_Simple, Part_SM_Meteor_Simple"
Dazzler,,Named Spell,Balance_Spell_Dazzler,RARITY,1,1,1,Part_SM_Rarity_05_Legendary,,
Dazzler,,Named Spell,Balance_Spell_Dazzler,MATERIAL,1,1,1,Part_SM_Material_Dazzler,,
DestructionRains,,Named Spell,Balance_Spell_DestructionRains,Body,1,1,1,Part_SM_Cast_Simple,,
DestructionRains,,Named Spell,Balance_Spell_DestructionRains,DELIVERY,1,1,1,Part_SM_Meteor_Simple,Part_SM_Cast_Simple,
DestructionRains,,Named Spell,Balance_Spell_DestructionRains,SPELL MOD,1,1,1,Part_SM_Meteor_DestructionRains,Part_SM_Meteor_Simple,
DestructionRains,,Named Spell,Balance_Spell_DestructionRains,SPELL ENHANCEMENT,1,3,1,Part_SM_Enh_CooldownRate_Unique,,
DestructionRains,,Named Spell,Balance_Spell_DestructionRains,SPELL ENHANCEMENT,1,3,0.7,Part_SM_Enh_CooldownRate_Unique,,
